,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,previous_checkin_type,previous_delay_at_checkout_in_minutes,delay_status
721,548792,361564,mobile,ended,9.0,548637.0,60.0,mobile,-175.0,On time
722,549613,311707,connect,ended,-33.0,543933.0,0.0,connect,-32.0,On time
723,553518,317639,mobile,ended,-10.0,561611.0,120.0,mobile,39.0,Late
724,553735,359049,connect,ended,33.0,550645.0,390.0,connect,249.0,Late
725,549537,412219,mobile,ended,67.0,549114.0,540.0,mobile,-12.0,On time
726,550036,396532,mobile,ended,2943.0,546881.0,0.0,mobile,12.0,Late
727,551485,388895,mobile,ended,196.0,551404.0,120.0,mobile,48.0,Late
728,551631,293523,mobile,ended,28.0,547485.0,0.0,mobile,18.0,Late
729,553385,358772,connect,ended,-71.0,543328.0,120.0,connect,-9.0,On time
730,553825,335276,connect,ended,-18.0,552800.0,150.0,connect,-74.0,On time
731,554330,392882,mobile,ended,142.0,543626.0,570.0,mobile,-148.0,On time
732,554470,392718,mobile,ended,-15.0,547640.0,60.0,mobile,,On time
733,554673,383344,connect,ended,-9.0,553891.0,180.0,connect,-27.0,On time
734,554926,412226,mobile,ended,-11.0,560213.0,420.0,mobile,,On time
735,555280,357875,mobile,ended,1357.0,547287.0,360.0,mobile,-84.0,On time
736,545797,371387,mobile,ended,1606.0,546641.0,60.0,mobile,-1005.0,On time
737,546516,248889,connect,ended,-282.0,548781.0,0.0,connect,-118.0,On time
738,548293,405481,mobile,ended,80.0,532574.0,240.0,mobile,-11.0,On time
739,548465,369230,mobile,ended,-197.0,534486.0,690.0,mobile,-99.0,On time
740,548906,312157,mobile,ended,-2.0,555893.0,690.0,mobile,-49.0,On time
741,541602,383110,connect,ended,-36.0,539987.0,720.0,connect,76.0,Late
742,541861,406413,mobile,ended,-46.0,540030.0,120.0,mobile,59.0,Late
743,542701,409005,mobile,ended,-12.0,541529.0,60.0,mobile,17.0,Late
744,543335,398876,mobile,ended,153.0,557295.0,540.0,mobile,29.0,Late
745,544799,394928,connect,ended,-59.0,531562.0,210.0,connect,-129.0,On time
746,544864,357860,connect,ended,-52.0,540016.0,450.0,connect,16.0,Late
747,545132,379539,mobile,canceled,,527161.0,90.0,mobile,,On time
748,545560,258737,mobile,ended,59.0,542993.0,0.0,mobile,39.0,Late
749,545760,383804,connect,ended,-25.0,552820.0,180.0,connect,-4.0,On time
750,545948,383344,connect,ended,83.0,519135.0,90.0,connect,69.0,Late
751,551368,359045,connect,ended,31.0,551957.0,30.0,connect,3.0,Late
752,551369,304392,connect,ended,-174.0,551492.0,630.0,connect,-17.0,On time
753,551784,409345,mobile,ended,-17.0,557381.0,60.0,mobile,14.0,Late
754,552111,313955,mobile,ended,-94.0,544602.0,300.0,mobile,42.0,Late
755,552169,412539,mobile,ended,-262.0,551183.0,270.0,mobile,19.0,Late
756,540408,373893,connect,ended,14.0,537659.0,450.0,connect,-4.0,On time
757,540782,401387,mobile,ended,-60.0,521343.0,540.0,mobile,86.0,Late
758,541816,347464,connect,ended,-55.0,509094.0,720.0,connect,-26.0,On time
759,542034,280406,mobile,canceled,,540818.0,600.0,mobile,52.0,Late
760,535910,330289,mobile,canceled,,535048.0,360.0,mobile,,On time
761,535520,374169,connect,canceled,,564202.0,600.0,connect,,On time
762,555973,399912,connect,ended,,553160.0,30.0,connect,-67.0,On time
763,556619,214635,connect,ended,2.0,540747.0,240.0,connect,-972.0,On time
764,556705,351660,connect,ended,69.0,558817.0,720.0,connect,-72.0,On time
765,557536,407411,mobile,ended,8.0,555201.0,30.0,mobile,-26.0,On time
766,557540,375047,connect,ended,-69.0,552358.0,630.0,connect,-7.0,On time
767,557461,194343,connect,ended,-29.0,505628.0,90.0,connect,-60.0,On time
768,551363,403265,mobile,ended,,549825.0,690.0,connect,-18.0,On time
769,551617,349894,connect,ended,-29.0,549019.0,270.0,connect,32.0,Late
770,536952,241021,connect,ended,-39.0,542244.0,720.0,connect,80.0,Late
771,537578,280805,connect,canceled,,534344.0,720.0,connect,18.0,Late
772,536587,404906,mobile,canceled,,539334.0,660.0,mobile,-55.0,On time
773,536887,350149,mobile,ended,-47.0,542853.0,30.0,mobile,-78.0,On time
774,537126,359049,connect,ended,-156.0,539408.0,720.0,connect,-6.0,On time
775,539640,368432,mobile,ended,-12.0,535981.0,0.0,mobile,2.0,Late
776,540078,351660,connect,ended,20.0,541498.0,240.0,connect,3.0,Late
777,541514,383309,mobile,canceled,,546477.0,30.0,mobile,16.0,Late
778,541565,228359,connect,ended,-10.0,535991.0,60.0,connect,-225.0,On time
779,541898,358978,connect,ended,-45.0,542766.0,540.0,connect,-8.0,On time
780,542274,368404,mobile,ended,16.0,523506.0,720.0,mobile,5.0,Late
781,542826,290600,connect,ended,-14.0,542197.0,0.0,connect,-12.0,On time
782,549176,390481,mobile,ended,10.0,537874.0,330.0,mobile,-31.0,On time
783,549636,336426,mobile,ended,1645.0,549493.0,0.0,mobile,283.0,Late
784,549845,224728,mobile,ended,28.0,551198.0,30.0,mobile,48.0,Late
785,550306,353425,connect,ended,-58.0,555658.0,720.0,connect,-89.0,On time
786,551255,383997,mobile,ended,34.0,525663.0,720.0,mobile,59.0,Late
787,551933,391325,mobile,ended,-121.0,543706.0,60.0,mobile,,On time
788,552649,384479,mobile,ended,47.0,546050.0,180.0,mobile,-778.0,On time
789,553030,374626,mobile,ended,-82.0,548963.0,630.0,mobile,48.0,Late
790,553531,376901,connect,ended,-74.0,565868.0,30.0,connect,-19.0,On time
791,541634,214635,connect,canceled,,540747.0,420.0,connect,-972.0,On time
792,543138,391379,connect,ended,318.0,538099.0,60.0,connect,65.0,Late
793,551825,376901,mobile,ended,-31.0,543606.0,60.0,connect,18.0,Late
794,551955,351168,mobile,ended,,538688.0,120.0,mobile,69.0,Late
795,554279,301181,mobile,ended,572.0,553087.0,60.0,mobile,-87.0,On time
796,554448,300505,connect,ended,38.0,555637.0,30.0,connect,-1.0,On time
797,554534,407389,mobile,ended,42.0,553108.0,600.0,mobile,11.0,Late
798,543560,394875,mobile,ended,2322.0,540428.0,0.0,mobile,6.0,Late
799,543480,192575,connect,ended,120.0,532216.0,180.0,connect,1.0,Late
800,552987,400689,mobile,ended,7.0,559416.0,0.0,mobile,7.0,Late
801,553940,390068,connect,ended,-3.0,556203.0,180.0,mobile,169.0,Late
802,554066,410571,mobile,ended,-320.0,548898.0,120.0,mobile,47.0,Late
803,554078,382821,connect,ended,-15.0,552892.0,420.0,connect,-48.0,On time
804,554897,412989,mobile,ended,,563395.0,240.0,mobile,,On time
805,556882,380479,mobile,canceled,,558724.0,0.0,mobile,13.0,Late
806,557062,374298,connect,ended,58.0,556079.0,240.0,connect,-1019.0,On time
807,557956,296227,mobile,ended,220.0,553198.0,30.0,mobile,252.0,Late
808,544607,402562,connect,ended,58.0,548088.0,0.0,connect,-111.0,On time
809,544614,379889,mobile,ended,131.0,526468.0,150.0,mobile,-37.0,On time
810,544946,393126,mobile,ended,584.0,540436.0,90.0,mobile,119.0,Late
811,545012,200366,mobile,ended,228.0,534183.0,240.0,mobile,21.0,Late
812,545483,406927,mobile,ended,4.0,538253.0,120.0,mobile,11.0,Late
813,515799,392368,connect,ended,-151.0,538120.0,510.0,connect,-103.0,On time
814,522771,358772,connect,ended,-43.0,557012.0,60.0,connect,-29.0,On time
815,523194,216576,connect,ended,-163.0,548778.0,120.0,connect,-1.0,On time
816,534119,392656,mobile,canceled,,554740.0,0.0,mobile,,On time
817,535771,336754,mobile,ended,140.0,538215.0,0.0,mobile,-26.0,On time
818,538722,176670,connect,ended,-121.0,538870.0,30.0,connect,-30.0,On time
819,539109,313432,mobile,ended,58.0,532031.0,60.0,mobile,62.0,Late
820,535887,351393,connect,ended,90.0,541454.0,720.0,connect,254.0,Late
821,538748,243721,mobile,ended,11.0,534917.0,120.0,mobile,131.0,Late
822,538773,241021,connect,ended,55.0,540159.0,0.0,connect,-204.0,On time
823,539506,390656,connect,ended,11.0,513950.0,0.0,connect,-2.0,On time
824,540132,397838,mobile,ended,-15.0,526192.0,720.0,mobile,10.0,Late
825,540293,348462,mobile,ended,13.0,511557.0,360.0,mobile,-4.0,On time
826,542067,406161,mobile,canceled,,556375.0,480.0,mobile,9.0,Late
827,542755,334190,connect,ended,60.0,534169.0,0.0,connect,25.0,Late
828,542977,364530,mobile,ended,-41.0,540811.0,0.0,mobile,-30.0,On time
829,543054,388895,mobile,ended,137.0,545117.0,600.0,mobile,-118.0,On time
830,559859,310049,mobile,ended,7.0,554407.0,120.0,mobile,76.0,Late
831,560146,275364,connect,canceled,,553244.0,90.0,connect,-880.0,On time
832,560686,370907,mobile,ended,,526426.0,600.0,mobile,42.0,Late
833,561761,364907,connect,ended,-78.0,560285.0,720.0,connect,-169.0,On time
834,559709,379889,mobile,ended,-2.0,554879.0,90.0,mobile,14.0,Late
835,560278,362187,connect,ended,-151.0,559898.0,690.0,connect,-8.0,On time
836,560319,390467,connect,ended,-61.0,554129.0,720.0,connect,1.0,Late
837,560568,390702,connect,ended,-106.0,549612.0,720.0,connect,2.0,Late
838,560606,402562,connect,ended,,544791.0,630.0,connect,85.0,Late
839,560790,173061,connect,ended,,559663.0,90.0,connect,-21.0,On time
840,555434,385378,mobile,ended,1634.0,553002.0,210.0,mobile,9.0,Late
841,555762,181625,connect,ended,39.0,564963.0,540.0,connect,180.0,Late
842,557838,383804,connect,ended,117.0,545760.0,60.0,connect,-25.0,On time
843,558833,192643,mobile,ended,,558823.0,0.0,mobile,,On time
844,559702,400709,mobile,ended,,557217.0,300.0,mobile,,On time
845,559759,410052,mobile,ended,-56.0,556710.0,600.0,mobile,70.0,Late
846,560031,297105,connect,ended,434.0,558934.0,720.0,connect,-102.0,On time
847,560896,391379,connect,ended,-37.0,559579.0,150.0,connect,8.0,Late
848,560926,383344,connect,canceled,,560740.0,450.0,connect,17.0,Late
849,561664,403240,connect,ended,-232.0,561032.0,630.0,connect,-1.0,On time
850,543807,340616,connect,canceled,,543796.0,510.0,connect,17.0,Late
851,543910,314456,connect,ended,56.0,542971.0,0.0,connect,-26.0,On time
852,550027,384983,mobile,ended,21.0,538603.0,420.0,mobile,169.0,Late
853,550185,386259,connect,ended,15.0,547975.0,180.0,connect,27.0,Late
854,550407,341861,connect,ended,-37.0,551209.0,120.0,connect,-15.0,On time
855,550411,323762,mobile,ended,17.0,549767.0,600.0,mobile,-222.0,On time
856,550833,409598,mobile,canceled,,548670.0,720.0,mobile,,On time
857,551674,255757,connect,canceled,,542843.0,690.0,connect,-231.0,On time
858,552189,321170,mobile,ended,12.0,537078.0,300.0,mobile,22.0,Late
859,553402,386413,connect,ended,-37.0,551633.0,600.0,connect,58.0,Late
860,553409,402654,mobile,ended,,549265.0,570.0,mobile,,On time
861,544361,400171,mobile,ended,16.0,534370.0,0.0,mobile,-69.0,On time
862,544753,380478,mobile,ended,810.0,526537.0,0.0,mobile,747.0,Late
863,544923,380038,mobile,ended,28.0,536646.0,600.0,mobile,88.0,Late
864,543713,355444,connect,ended,-36.0,541691.0,120.0,connect,5.0,Late
865,543857,343003,mobile,ended,,563709.0,720.0,mobile,,On time
866,544803,299063,connect,ended,-24.0,563652.0,30.0,connect,-22.0,On time
867,545828,372027,mobile,ended,-60.0,540875.0,0.0,mobile,-12.0,On time
868,545899,295349,mobile,ended,,541564.0,480.0,mobile,,On time
869,558387,399575,connect,ended,81.0,552753.0,0.0,connect,-43.0,On time
870,558504,195467,mobile,ended,,554248.0,450.0,mobile,,On time
871,559282,314456,connect,ended,-106.0,566613.0,60.0,connect,10.0,Late
872,559396,368604,connect,ended,-29.0,546242.0,90.0,connect,2.0,Late
873,559476,404041,connect,ended,-71.0,546640.0,720.0,connect,-44.0,On time
874,559800,362498,mobile,ended,75.0,551850.0,150.0,mobile,26.0,Late
875,560169,367919,connect,ended,15.0,554745.0,0.0,connect,-32.0,On time
876,540035,358772,connect,ended,51.0,537504.0,540.0,connect,-43.0,On time
877,543665,397413,mobile,ended,7.0,541444.0,30.0,mobile,901.0,Late
878,543931,190291,connect,ended,-173.0,535349.0,510.0,connect,-37.0,On time
879,543965,192179,connect,canceled,,526733.0,120.0,connect,-94.0,On time
880,544576,377119,connect,ended,-2.0,542935.0,360.0,connect,16.0,Late
881,544972,407389,mobile,ended,41.0,529569.0,270.0,mobile,242.0,Late
882,545005,362339,connect,ended,13.0,538954.0,570.0,connect,-914.0,On time
883,545105,320780,mobile,ended,167.0,540181.0,690.0,mobile,28.0,Late
884,545211,310661,mobile,ended,10.0,536387.0,450.0,mobile,5.0,Late
885,545582,382060,mobile,ended,6606.0,544670.0,660.0,mobile,-27.0,On time
886,546592,296967,connect,canceled,,545025.0,240.0,connect,415.0,Late
887,537302,380813,mobile,ended,-34.0,543359.0,660.0,mobile,594.0,Late
888,537401,408927,mobile,ended,4.0,546980.0,60.0,mobile,11.0,Late
889,563312,347873,connect,ended,-44.0,555622.0,570.0,connect,-154.0,On time
890,563644,192643,mobile,ended,,563362.0,180.0,mobile,,On time
891,563830,361262,mobile,ended,-274.0,564208.0,270.0,mobile,90.0,Late
892,564480,415326,mobile,ended,,562579.0,600.0,mobile,,On time
893,565162,342699,connect,ended,52.0,564294.0,270.0,connect,,On time
894,566054,390729,mobile,ended,17.0,556355.0,90.0,mobile,,On time
895,566342,383443,connect,ended,-598.0,564616.0,480.0,connect,-113.0,On time
896,566561,342699,connect,ended,-13.0,564845.0,0.0,connect,-61.0,On time
897,566606,415533,mobile,ended,-1.0,566705.0,660.0,mobile,-17.0,On time
898,562514,272430,connect,ended,-25.0,562848.0,0.0,connect,-63.0,On time
899,562896,376677,connect,canceled,,563347.0,600.0,connect,-212.0,On time
900,563251,383720,connect,ended,-33.0,554559.0,720.0,connect,19.0,Late
901,563305,406554,connect,canceled,,561185.0,150.0,connect,-5.0,On time
902,567472,223850,mobile,canceled,,561253.0,210.0,mobile,83.0,Late
903,567702,330679,mobile,ended,,549583.0,0.0,mobile,39.0,Late
904,568014,413333,mobile,ended,94.0,561744.0,720.0,mobile,-3.0,On time
905,519066,331903,mobile,ended,51.0,509729.0,210.0,mobile,19.0,Late
906,520498,195467,mobile,ended,-2676.0,543363.0,660.0,mobile,,On time
907,545732,374684,mobile,ended,-226.0,542561.0,720.0,mobile,-1.0,On time
908,546201,307439,mobile,ended,625.0,545098.0,720.0,mobile,-45.0,On time
909,546870,377700,mobile,ended,36.0,552710.0,90.0,mobile,5.0,Late
910,546958,405005,connect,canceled,,546959.0,570.0,connect,38.0,Late
911,547783,194343,connect,ended,-61.0,545064.0,30.0,connect,74.0,Late
912,547797,397838,mobile,ended,14.0,542249.0,90.0,mobile,-84.0,On time
913,548232,349678,connect,ended,-100.0,547238.0,180.0,connect,-652.0,On time
914,549714,346208,connect,ended,-126.0,553005.0,240.0,connect,-6.0,On time
915,550616,368432,mobile,ended,-65.0,527378.0,0.0,mobile,0.0,On time
916,551143,390467,connect,canceled,,548851.0,60.0,connect,-16.0,On time
917,551327,376626,mobile,ended,-207.0,538892.0,660.0,mobile,19.0,Late
918,551540,408910,mobile,ended,79.0,536101.0,720.0,mobile,-60.0,On time
919,555451,390702,connect,ended,175.0,560568.0,120.0,connect,-106.0,On time
920,555637,300505,connect,ended,-1.0,545888.0,60.0,connect,-137.0,On time
921,549269,375307,mobile,ended,39.0,535903.0,720.0,mobile,67.0,Late
922,549387,338940,mobile,ended,,548303.0,60.0,mobile,-101.0,On time
923,550302,411454,mobile,ended,,546923.0,480.0,mobile,,On time
924,550575,402078,mobile,ended,-139.0,543717.0,0.0,mobile,-7.0,On time
925,551081,341630,mobile,ended,731.0,549811.0,690.0,mobile,114.0,Late
926,560221,364652,connect,canceled,,551511.0,60.0,connect,-81.0,On time
927,560431,284713,connect,ended,-45.0,567229.0,600.0,connect,-4.0,On time
928,560640,410939,connect,canceled,,548152.0,60.0,connect,,On time
929,560796,407419,connect,ended,26.0,545608.0,0.0,connect,-54.0,On time
930,548172,361156,mobile,ended,-29.0,522848.0,300.0,mobile,-5.0,On time
931,549107,350873,connect,ended,-4.0,547903.0,0.0,connect,-215.0,On time
932,550534,226317,mobile,ended,,544324.0,0.0,mobile,,On time
933,561749,304775,connect,canceled,,558858.0,510.0,connect,18.0,Late
934,562317,345080,connect,ended,-9.0,563786.0,210.0,connect,-80.0,On time
935,562760,348462,mobile,ended,,562721.0,0.0,mobile,11.0,Late
936,559276,403270,mobile,ended,,559235.0,480.0,mobile,-635.0,On time
937,560369,410939,connect,canceled,,548152.0,0.0,connect,,On time
938,560466,404731,mobile,ended,1250.0,556577.0,0.0,mobile,287.0,Late
939,560754,412378,mobile,ended,146.0,560199.0,240.0,mobile,108.0,Late
940,561590,270867,connect,ended,22.0,554496.0,510.0,connect,89.0,Late
941,562498,351258,mobile,ended,-20.0,544878.0,630.0,mobile,29.0,Late
942,562833,360551,connect,ended,-10.0,560777.0,330.0,connect,-25.0,On time
943,552224,393799,mobile,ended,290.0,531793.0,120.0,mobile,39.0,Late
944,553066,300505,connect,ended,77.0,552707.0,90.0,connect,-92.0,On time
945,553100,412093,mobile,ended,67.0,557175.0,120.0,mobile,74.0,Late
946,553407,407389,mobile,ended,341.0,549457.0,660.0,mobile,-588.0,On time
947,554605,265239,connect,ended,-431.0,551587.0,90.0,connect,12.0,Late
948,540063,408117,mobile,ended,9787.0,540574.0,90.0,mobile,0.0,On time
949,540124,380859,mobile,ended,26.0,539717.0,150.0,mobile,164.0,Late
950,540312,223640,mobile,ended,,541480.0,60.0,mobile,,On time
951,541160,380833,mobile,ended,-22.0,556918.0,60.0,mobile,35.0,Late
952,553964,381012,mobile,ended,-707.0,547734.0,720.0,mobile,83.0,Late
953,554608,305525,connect,ended,-13.0,552965.0,270.0,connect,-6.0,On time
954,555646,407465,connect,ended,-6.0,553623.0,30.0,connect,-59.0,On time
955,556448,285452,connect,ended,14.0,556131.0,30.0,connect,-74.0,On time
956,568111,205041,mobile,canceled,,564302.0,390.0,mobile,41.0,Late
957,568133,224728,mobile,canceled,,567789.0,30.0,mobile,-130.0,On time
958,568627,405142,connect,ended,-45.0,560761.0,660.0,connect,-67.0,On time
959,569087,193097,connect,canceled,,566731.0,0.0,connect,252.0,Late
960,569260,371572,connect,canceled,,554835.0,0.0,connect,-11.0,On time
961,569383,407636,connect,ended,55.0,560335.0,60.0,connect,-159.0,On time
962,569932,321322,mobile,ended,64.0,570206.0,0.0,mobile,13.0,Late
963,572423,225617,mobile,ended,,570969.0,660.0,mobile,,On time
964,523462,186958,mobile,ended,-61.0,554177.0,690.0,mobile,-40.0,On time
965,567038,407465,connect,ended,-3.0,566140.0,180.0,connect,41.0,Late
966,567347,328263,mobile,ended,-59.0,565243.0,150.0,mobile,10.0,Late
967,567859,310918,connect,ended,-14.0,562013.0,600.0,connect,15.0,Late
968,568031,394043,mobile,ended,665.0,565470.0,120.0,mobile,15.0,Late
969,568084,214635,connect,ended,-22.0,549978.0,540.0,connect,-32.0,On time
970,568317,314220,mobile,ended,-106.0,561970.0,720.0,mobile,-8.0,On time
971,569062,364882,connect,ended,42.0,566930.0,0.0,connect,-106.0,On time
972,569501,295830,connect,ended,-9.0,557587.0,120.0,connect,-404.0,On time
973,571752,402235,mobile,ended,34.0,557648.0,0.0,mobile,91.0,Late
974,575013,293910,mobile,ended,-15.0,563147.0,630.0,mobile,12.0,Late
975,568757,379316,mobile,ended,-5.0,567008.0,480.0,mobile,6.0,Late
976,569032,360474,connect,canceled,,565633.0,0.0,connect,,On time
977,570357,336886,mobile,canceled,,567161.0,690.0,mobile,-29.0,On time
978,571135,403962,connect,ended,56.0,563253.0,480.0,connect,-139.0,On time
979,555952,363386,mobile,ended,-8.0,555902.0,300.0,mobile,131.0,Late
980,556238,399603,mobile,ended,-29.0,560315.0,300.0,mobile,-334.0,On time
981,556334,350149,mobile,ended,228.0,545622.0,330.0,mobile,105.0,Late
982,557592,398586,connect,canceled,,557631.0,240.0,connect,-38.0,On time
983,558052,400078,mobile,ended,,561330.0,60.0,mobile,,On time
984,558627,305525,connect,ended,8.0,559997.0,0.0,connect,6.0,Late
985,559139,383110,connect,ended,219.0,558448.0,570.0,connect,64.0,Late
986,559798,376840,connect,ended,-48.0,558702.0,60.0,connect,-164.0,On time
987,560901,256882,mobile,ended,4.0,560362.0,480.0,mobile,14.0,Late
988,562874,349171,connect,ended,13.0,561815.0,600.0,connect,-493.0,On time
989,541776,264348,mobile,ended,37.0,539983.0,630.0,mobile,-11.0,On time
990,542651,336314,mobile,ended,78.0,535888.0,60.0,mobile,7.0,Late
991,543005,396483,connect,ended,-152.0,542616.0,0.0,connect,4.0,Late
992,543281,363387,mobile,ended,-86.0,540115.0,0.0,mobile,-38.0,On time
993,543497,341119,connect,ended,2.0,543297.0,30.0,connect,66.0,Late
994,543911,349678,connect,ended,132.0,532779.0,0.0,connect,-80.0,On time
995,543920,403265,mobile,ended,-108.0,534967.0,60.0,mobile,-11.0,On time
996,544075,353270,mobile,ended,-2.0,533945.0,150.0,mobile,130.0,Late
997,544080,289901,connect,ended,-170.0,548270.0,600.0,connect,-473.0,On time
998,544346,377509,mobile,ended,3.0,544659.0,0.0,mobile,-112.0,On time
999,544367,381684,mobile,ended,41.0,543618.0,210.0,mobile,10.0,Late
1000,544603,401871,connect,ended,246.0,558206.0,0.0,connect,-77.0,On time
1001,548079,364890,mobile,canceled,,547164.0,450.0,mobile,597.0,Late
1002,549738,337582,mobile,ended,6.0,521066.0,720.0,mobile,,On time
1003,549935,408639,mobile,ended,42.0,545149.0,240.0,mobile,37.0,Late
1004,550172,399973,mobile,ended,30.0,545415.0,60.0,mobile,-69.0,On time
1005,528135,363936,mobile,ended,-71.0,524255.0,240.0,mobile,53.0,Late
1006,534419,362595,mobile,ended,28.0,538769.0,120.0,mobile,6.0,Late
1007,534678,383344,connect,ended,164.0,563620.0,240.0,connect,74.0,Late
1008,510250,317024,connect,ended,-98.0,555935.0,270.0,mobile,50.0,Late
1009,519298,352528,connect,ended,295.0,540649.0,480.0,connect,90.0,Late
1010,520824,396532,mobile,ended,-365.0,536007.0,90.0,mobile,46.0,Late
1011,526953,340333,connect,ended,-111.0,537953.0,300.0,connect,-13.0,On time
1012,532405,380833,mobile,ended,-5.0,538592.0,30.0,mobile,-544.0,On time
1013,563330,414410,mobile,canceled,,563358.0,60.0,mobile,15.0,Late
1014,563460,410218,mobile,ended,-30.0,562205.0,300.0,mobile,-124.0,On time
1015,563901,376491,connect,ended,-170.0,559165.0,240.0,connect,90.0,Late
1016,553900,398802,mobile,ended,8.0,540217.0,0.0,mobile,-988.0,On time
1017,554042,260745,mobile,ended,72.0,563190.0,30.0,mobile,262.0,Late
1018,554396,402078,mobile,ended,388.0,547517.0,630.0,mobile,67.0,Late
1019,555810,303930,mobile,ended,61.0,549332.0,630.0,mobile,53.0,Late
1020,555861,361518,mobile,ended,-100.0,563287.0,30.0,mobile,22.0,Late
1021,516589,362187,connect,ended,74.0,564118.0,210.0,connect,-8.0,On time
1022,526733,192179,connect,ended,-94.0,541656.0,720.0,connect,-58.0,On time
1023,564685,283930,mobile,ended,33.0,563173.0,270.0,mobile,264.0,Late
1024,565100,374741,connect,ended,-71.0,566177.0,0.0,connect,-49.0,On time
1025,565445,353138,mobile,ended,71.0,563150.0,120.0,mobile,60.0,Late
1026,565569,310444,connect,ended,-110.0,561408.0,570.0,connect,-54.0,On time
1027,535011,369881,connect,ended,5.0,506161.0,120.0,connect,6.0,Late
1028,536702,409088,mobile,ended,38.0,541455.0,60.0,mobile,-172.0,On time
1029,536816,360902,mobile,ended,-12.0,535641.0,450.0,mobile,,On time
1030,537439,305525,connect,ended,-181.0,531276.0,660.0,connect,-145.0,On time
1031,538939,222934,mobile,ended,9.0,543854.0,60.0,mobile,-17.0,On time
1032,539530,279800,mobile,canceled,,540451.0,0.0,mobile,-19.0,On time
1033,539588,392368,connect,ended,-226.0,544319.0,60.0,connect,-484.0,On time
1034,540523,342699,connect,ended,42.0,537316.0,120.0,connect,66.0,Late
1035,541437,314456,connect,canceled,,546501.0,0.0,connect,-210.0,On time
1036,542810,390729,mobile,ended,-121.0,540933.0,0.0,mobile,-14.0,On time
1037,543524,195986,mobile,ended,26.0,539274.0,0.0,mobile,15.0,Late
1038,543533,356106,connect,canceled,,541079.0,60.0,connect,-24.0,On time
1039,550857,405420,mobile,ended,112.0,553313.0,360.0,mobile,260.0,Late
1040,550907,334190,connect,canceled,,549759.0,0.0,connect,142.0,Late
1041,559492,339475,mobile,ended,-3.0,555193.0,270.0,mobile,16.0,Late
1042,560076,352528,connect,ended,-102.0,561362.0,30.0,connect,-21.0,On time
1043,545169,352650,connect,ended,49.0,540370.0,120.0,connect,-322.0,On time
1044,545586,384396,connect,canceled,,553994.0,60.0,connect,120.0,Late
1045,562971,396777,mobile,ended,7.0,558913.0,420.0,mobile,19.0,Late
1046,563634,360418,mobile,ended,11.0,544591.0,480.0,mobile,-22.0,On time
1047,564845,342699,connect,ended,-61.0,565162.0,510.0,connect,52.0,Late
1048,564913,407315,mobile,ended,-172.0,565399.0,0.0,mobile,70.0,Late
1049,566664,408140,mobile,ended,-115.0,549726.0,660.0,mobile,72.0,Late
1050,566710,373893,connect,ended,122.0,561416.0,420.0,connect,-194.0,On time
1051,567126,396435,connect,ended,-1.0,535053.0,420.0,connect,-81.0,On time
1052,540134,314456,connect,ended,62.0,543910.0,60.0,connect,56.0,Late
1053,566043,309070,connect,ended,2.0,560738.0,300.0,connect,-37.0,On time
1054,566181,366164,connect,ended,-24.0,570155.0,30.0,connect,-130.0,On time
1055,567979,347873,connect,canceled,,543790.0,30.0,connect,-200.0,On time
1056,569130,380813,mobile,ended,-10.0,551354.0,390.0,mobile,14.0,Late
1057,571119,355444,connect,ended,-555.0,570983.0,150.0,connect,-61.0,On time
1058,533898,301301,connect,canceled,,557078.0,360.0,connect,104.0,Late
1059,537967,335276,connect,ended,46.0,540855.0,0.0,connect,29.0,Late
1060,542601,282208,mobile,ended,184.0,521526.0,240.0,mobile,-53.0,On time
1061,567818,368432,mobile,ended,-986.0,568439.0,630.0,mobile,-25.0,On time
1062,568211,409197,mobile,ended,-27.0,563484.0,660.0,mobile,-76.0,On time
1063,569153,407636,connect,canceled,,560335.0,0.0,connect,-159.0,On time
